iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$4,512,359,089"
Shares Outstanding,"60,550,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"OFC","CORPORATE OFFICE PROPERTIES TRUST","US22002T1088","2756152","0.2606","Financials","Equity","$11,746,657","513,852","22.86","New York Stock Exchange Inc.","11,746,656.72"
"CUZ","COUSINS PROPERTIES REIT INC","US2227951066","2229922","0.2482","Financials","Equity","$11,185,780","1,118,578","10.00","New York Stock Exchange Inc.","11,185,780.00"
"DFT","DUPONT FABROS TECHNOLOGY INC.","US26613Q1067","B28HRD8","0.2385","Financials","Equity","$10,751,421","358,979","29.95","New York Stock Exchange Inc.","10,751,421.05"
"UE","URBAN EDGE PROPERTIES","US91704F1049","BTPSGQ9","0.2314","Financials","Equity","$10,430,721","482,234","21.63","New York Stock Exchange Inc.","10,430,721.42"
"EGP","EASTGROUP PROPERTIES INC.","US2772761019","2455761","0.2288","Financials","Equity","$10,313,745","175,374","58.81","New York Stock Exchange Inc.","10,313,744.94"
"LXP","LEXINGTON REALTY TRUST REIT","US5290431015","2139151","0.2218","Financials","Equity","$9,997,632","1,154,461","8.66","New York Stock Exchange Inc.","9,997,632.26"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","US9396531017","2942304","0.2181","Financials","Equity","$9,831,169","370,568","26.53","New York Stock Exchange Inc.","9,831,169.04"
"IVR","INVESCO MORTGAGE CAPITAL INC.","US46131B1008","B5ZW0F0","0.2094","Financials","Equity","$9,438,371","669,388","14.10","New York Stock Exchange Inc.","9,438,370.80"
"CLI","MACK-CALI REALTY REIT CORP","US5544891048","2192314","0.2086","Financials","Equity","$9,404,533","455,646","20.64","New York Stock Exchange Inc.","9,404,533.44"
"ALEX","ALEXANDER & BALDWIN INC.","US0144911049","B827VB2","0.2055","Financials","Equity","$9,264,562","247,055","37.50","New York Stock Exchange Inc.","9,264,562.50"
"HTS","HATTERAS FINANCIAL CORP.","US41902R1032","B2R5SY1","0.1893","Financials","Equity","$8,533,171","526,414","16.21","New York Stock Exchange Inc.","8,533,170.94"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","US0669224778","-","0.1795","Cash and/or Derivatives","Money Market","$8,091,400","8,091,400","1.00","-","8,091,400.28"
"PCH","POTLATCH CORP.","US7376301039","B0XXJN1","0.1724","Financials","Equity","$7,769,562","221,292","35.11","NASDAQ","7,769,562.12"
"RWT","REDWOOD TRUST REIT INC","US7580754023","2730877","0.1559","Financials","Equity","$7,027,425","458,410","15.33","New York Stock Exchange Inc.","7,027,425.30"
"USD","USD CASH","-","-","0.1550","Cash and/or Derivatives","Cash","$6,989,213","6,989,213","100.00","-","6,989,212.96"
"JOE","ST. JOE CO.","US7901481009","2768663","0.1509","Financials","Equity","$6,801,024","427,200","15.92","New York Stock Exchange Inc.","6,801,024.00"
"CYS","CYS INVESTMENTS INC","US12673A1088","B6YB1G3","0.1474","Financials","Equity","$6,642,743","860,459","7.72","New York Stock Exchange Inc.","6,642,743.48"
"ARR","ARMOUR RESIDENTIAL REIT INC","US0423155078","BYRYKS0","0.1179","Financials","Equity","$5,316,296","234,508","22.67","New York Stock Exchange Inc.","5,316,296.36"
 
