iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$4,319,371,019"
Shares Outstanding,"57,250,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"CSAL","US20341J1043","BVYV0D8","COMMUNICATIONS SALES AND LEASING I","0.4027","Equity","Financials","$17,362,536","633,438","27.41","NASDAQ","17,362,535.58"
"RYN","US7549071030","2473138","RAYONIER REIT INC","0.4007","Equity","Financials","$17,276,864","663,984","26.02","New York Stock Exchange Inc.","17,276,863.68"
"GLPI","US36467J1088","BFPK4S5","GAMING AND LEISURE PROPERTIES REIT","0.3976","Equity","Financials","$17,143,364","471,879","36.33","NASDAQ","17,143,364.07"
"SKT","US8754651060","2874582","TANGER FACTORY OUTLET CENTERS INC.","0.3882","Equity","Financials","$16,738,267","495,215","33.80","New York Stock Exchange Inc.","16,738,267.00"
"SHO","US8678921011","B034LG1","SUNSTONE HOTEL INVESTORS INC.","0.3877","Equity","Financials","$16,713,661","1,093,826","15.28","New York Stock Exchange Inc.","16,713,661.28"
"SUI","US8666741041","2860257","SUN COMMUNITIES INC.","0.3839","Equity","Financials","$16,551,570","263,644","62.78","New York Stock Exchange Inc.","16,551,570.32"
"SSS","US84610H1086","2832212","SOVRAN SELF STORAGE INC.","0.3821","Equity","Financials","$16,473,741","186,460","88.35","New York Stock Exchange Inc.","16,473,741.00"
"HTA","US42225P5017","BT9QF28","HEALTHCARE TRUST OF AMERICA REIT C","0.3812","Equity","Financials","$16,436,175","656,659","25.03","New York Stock Exchange Inc.","16,436,174.77"
"PPS","US7374641071","2705262","POST PROPERTIES INC.","0.3746","Equity","Financials","$16,150,591","286,358","56.40","New York Stock Exchange Inc.","16,150,591.20"
"CIM","US16934Q2084","BVZCNC0","CHIMERA INVESTMENT CORP","0.3745","Equity","Financials","$16,144,415","1,079,894","14.95","New York Stock Exchange Inc.","16,144,415.30"
"CBL","US1248301004","2167475","CBL & ASSOCIATES PROPERTIES INC.","0.3702","Equity","Financials","$15,959,786","893,105","17.87","New York Stock Exchange Inc.","15,959,786.35"
"PEB","US70509V1008","B4XBDV9","PEBBLEBROOK HOTEL TRUST REIT","0.3678","Equity","Financials","$15,857,430","376,125","42.16","New York Stock Exchange Inc.","15,857,430.00"
"DCT","US2331532042","BRWPYN2","DCT INDUSTRIAL TRUST REIT INC","0.3557","Equity","Financials","$15,335,502","462,749","33.14","New York Stock Exchange Inc.","15,335,501.86"
"MFA","US55272X1028","2418162","MFA FINANCIAL INC.","0.3528","Equity","Financials","$15,209,564","1,942,473","7.83","New York Stock Exchange Inc.","15,209,563.59"
"RHP","US78377T1079","B8QV5C9","RYMAN HOSPITALITY PROPERTIES REIT","0.3443","Equity","Financials","$14,843,963","267,507","55.49","New York Stock Exchange Inc.","14,843,963.43"
